id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm67133,Renfrew of the Royal Mounted,MOVIE,"Counterfeit bills are being printed in Canada and shipped across the border hidden in blocks of ice. When the counterfeiters force engraver Bronson to make a new plate, he inscribes a tiny help message on it. Renfrew catches a henchman who has one of the new bills. A magnifying glass lets him read the message and he heads out alone to round up the counterfeiters.",1937,,54,"['western', 'action', 'crime', 'music']",['US'],,tt0029475,5.7,139.0,1.01,4.5
tm73466,American Empire,MOVIE,"Richard Dix as Dan Taylor and Preston S. Foster as Paxton Bryce are two longtime friends seeking their fortune in Texas after the war. The two men decide, not without problems, to establish a cattle empire. Paxton becoming too ambitious, distances himself from Dan and Abby, Paxton's wife. It will only be after a personal tragedy that he will come back to his senses.",1942,,82,['western'],['US'],,tt0034455,5.6,275.0,2.413,3.5
tm62855,My Dear Secretary,MOVIE,"A budding young writer thinks it's her lucky day when she is chosen to be the new secretary for Owen Waterbury, famous novelist. She is soon disppointed, however, when he turns out to be an erratic, immature playboy. Opposites attract, of course, but not without sub-plots that touch on competitiveness within marriage and responsibility.",1948,,94,"['drama', 'romance', 'comedy']",['US'],,tt0040626,5.7,1039.0,2.415,5.9
tm18966,D-Day: The Normandy Invasion,MOVIE,"Focusing on both the strategic overview of the military invasion and on personal stories of heroism, this documentary delves into the events of June 6, 1944, and the Normandy invasion. Taking the Germans by surprise, Allied soldiers marched onto France's shores and began the assault that ultimately ended World War II. Stories include the Allied landing at Omaha Beach, French liberation celebrations, valor at Pointe du Hoc and much more.",1945,,21,[],[],,,,,0.6,8.0
tm7709,Money Madness,MOVIE,A murderous bank robber on the run from the law hides out in a small town.,1948,,73,['thriller'],['US'],,tt0040604,5.9,235.0,1.035,4.3
tm84001,Flying Blind,MOVIE,"A spy steals a secret military device, then hijacks an airliner to get away. The airliner crashes in the wilderness & the survivors are threatened by a raging forest fire.",1941,,69,"['drama', 'action', 'comedy']",['US'],,tt0033611,4.6,123.0,1.211,
tm83465,Sunny,MOVIE,"Sunny is a 1941 film American film directed by Herbert Wilcox. It was adapted by Sig Herzig from the Jerome Kern-Oscar Hammerstein II musical play Sunny. It stars Anna Neagle, Ray Bolger, John Carroll, Edward Everett Horton, Grace Hartman, Paul Hartman, Frieda Inescort, and Helen Westley.",1941,,98,[],['US'],,tt0034243,5.4,196.0,1.374,6.0
tm148306,Don Q Son of Zorro,MOVIE,"Don Cesar De Vega crosses swords with a vicious member of the Queen's Guard, and steals the affection of a young heiress. When the officer frames the young upstart for murder, Don Cesar fakes his own death and retreats to the crumbling ruins of the family castle he plots his vengeance.",1925,,111,"['western', 'romance']",['US'],,tt0015759,6.9,505.0,2.978,6.8
tm74576,The Fatal Hour,MOVIE,"When a police officer is murdered, Captain Street looks to Mr. Wong to catch the killer. Prime Suspect: Frank Belden Jr., whose father is a businessman well known for both his success and dishonesty. Mr. Wong faces increasing danger and is nearly executed himself as the investigation develops in treachery and complexity. As Mr. Wong follows the trail of dead bodies, he uncovers a jewel smuggling ring on the San Francisco waterfront and a case much larger than the death of a police officer.",1940,,68,"['thriller', 'drama', 'crime']",['US'],,tt0032457,5.4,1125.0,2.484,6.2
tm6734,I Met My Love Again,MOVIE,"In Vermont, college student Ives Towner refuses to marry his longtime girlfriend, Julie Weir, until he has a career. Soon after, Julie meets and grows infatuated with handsome writer Michael Shaw, and they marry and move to Paris. Years later, after Michael's accidental death, Julie and her daughter move back to Vermont to live with her aunt and Julie finds Ives, now a professor, disinterested in resuming their romantic relationship.",1938,,77,"['romance', 'drama']",['US'],,tt0030256,5.5,347.0,2.195,5.7
tm35699,The Devil to Pay!,MOVIE,"Spendthrift Willie Hale again returns penniless to the family home in London. His father is none too pleased, but Willie smooth-talks him into letting him stay. At the same time he turns the charm on Dorothy Hope, whose father is big in linoleum and who, before Willie's arrival, was about to become engaged to a Russian aristocrat.",1930,,72,"['romance', 'comedy']",['US'],,tt0020821,6.6,697.0,3.963,6.6
tm83561,Pride of the Bowery,MOVIE,Muggs is tricked into entering a Civilian Conservation Corps camp by Danny in order to get in shape. Muggs resists and battles with the camp captain and with other campers. He also becomes involved in trying to help one of his friends get out of trouble.,1940,G,68,"['drama', 'comedy']",['US'],,tt0034064,5.8,592.0,1.146,6.3
tm15976,Wildfire,MOVIE,"Fanning has his men rustle horses and then blame it on a wild horse named Wildfire. Happy and Alkali arrive and immediately get into trouble with Fanning and his men. When Alkali is shot, Happy catches the outlaws but the Judge not only releases them, he discharges the Sheriff and tries to arrest Happy for rustling. Happy escapes and he and the Sheriff then set out to prove who the real rustlers are.",1945,,57,"['western', 'drama']",['US'],,tt0881254,3.8,11.0,1.036,
tm36331,The Silent Enemy,MOVIE,"In the Canadian Northwest, the Chippewa tribe struggles to find food before the onset of winter.",1930,,84,"['drama', 'romance']","['CA', 'US']",,tt0020405,6.9,238.0,1.959,6.8
tm160639,Bulldog Drummond's Bride,MOVIE,Hugh “Bulldog” Drummond is on the precipice of matrimony to his beloved Phyllis -- but a bank robbery and a daring escape is going to get in their way before they reach the altar.,1939,,56,"['thriller', 'action', 'crime', 'romance', 'comedy']",['US'],,tt0031681,6.1,459.0,1.624,6.4
tm63433,Meet the Boy Friend,MOVIE,"A heartthrob singer, Tony Paige, also known as ""America's Boyfriend"" decides to wed a Swedish actress. His manager doesn't want this because he is afraid of Tony losing female fans so he takes up a 300 hundred thousand dollar insurance policy if Tony does in fact wed. Tony soon meets a girl name June Delaney on a bus who doesn't swoon over him like other girls. He falls for her but doesn't know her true identity.",1937,,53,"['romance', 'comedy', 'music']",['US'],,tt0029223,5.9,115.0,0.84,6.0
tm8006,Bar 20 Justice,MOVIE,"Hoppy's friend Dennis owns a rich gold mine. Frazier who owns the adjoining mine and wants the Dennis mine, has Dennis killed. Hoppy steps in to take over running the Dennis mine and learns Frazier's men sneak into and work the Dennis mine at night. Hoppy captures one of Frazier's men only to be captured in return by Frazier and left to die in a burning building.",1938,,70,"['western', 'drama', 'action']",['US'],,tt0029895,6.5,172.0,1.165,
tm264738,Target for Today,MOVIE,"A bombing mission over Germany by the American Eighth Air Force, from the initial planning for the mission through final completion, with all of its intricacies from beginning to end.",1944,,90,"['war', 'documentation', 'history']",['US'],,tt0250024,7.0,55.0,0.6,
tm8477,The Great Gabbo,MOVIE,"For the ventriloquist Gabbo his wooden dummy Otto is the only means of expression. When he starts relying more and more on Otto, he starts going mad.",1929,,94,"['drama', 'romance']",['US'],,tt0019946,6.0,887.0,3.156,5.5
tm71842,Sunset on the Desert,MOVIE,"Judge Kirby is being blackmailed and forced to let outlaws go free. He was once the partner of Roy's father and when Roy reads in the paper that he is in trouble he heads out to help him. Arriving, Roy quickly realizes he has been mistaken for one of the outlaws and is not wanted in town. However he stays, and now posing as that outlaw, hopes to learn who is causing all the problems.",1942,,63,"['western', 'action', 'music', 'comedy']",['US'],,tt0035397,6.3,102.0,0.785,5.7
tm118254,Winds of the Wasteland,MOVIE,The arrival of the telegraph put Pony Express riders like John Blair and his pal Smoky out of work. A race will decide whether they or stageline owner Drake get the government mail contract.,1936,,54,"['western', 'romance', 'comedy']",['US'],,tt0028510,6.0,1018.0,3.577,5.5
tm215787,The Kid Ranger,MOVIE,"Ranger Ray plans to marry stage driver Bill Mason's daughter Mary, but there are problems ahead....",1936,,57,"['drama', 'western', 'romance']",['US'],,tt0027842,6.1,52.0,0.83,
tm6064,Sex Madness,MOVIE,"A young beauty queen travels to New York to further her modelling career, but contracts syphilis after being tricked into a sexual encounter. She is torn between the prospect of a slow, intensive but proven therapy and a supposed miracle cure.",1938,,57,['drama'],['US'],,tt0147467,2.8,913.0,2.21,2.7
tm139538,Jungle Bride,MOVIE,"Four survivors of a ship wreck are stranded on a deserted island, including a woman and the man she believes is responsible for the murder which her brother is in prison for.",1933,,63,"['crime', 'drama']",['US'],,tt0024199,5.1,183.0,1.163,5.3
tm162468,The Courageous Avenger,MOVIE,"Kirk Baxter has been sent to investigate murder and robbery involving gold shipments. Identifying a gang member by his bullets, he uses that man's horse to locate and join the gang. He learns the gang is tipped off to the shipments by a mine employee using carrier pigeons. But the next message reveals his true identity and he is made a prisoner.",1935,,59,['western'],['US'],,tt0026241,5.5,88.0,0.651,5.0
tm4045,"Come On, Tarzan",MOVIE,"Ken Maynard's exceptionally intelligent horse, Tarzan the Wonder Horse, is the star of this western about evil cowboy Steve Frazer (Welch) who gathers horses for slaughter, whose meat is sold to pet food manufacturers. The wild horse Tarzan frees the doomed horses from their corrals, and Frazer convinces the Sheriff that Tarzan is a threat and can be shot on sight. Local cowboy Ken Benson (Maynard) and rancher Pat Riley (Kennedy) work together to clear Tarzan's good name and put Frazier behind bars for his evil deeds.",1932,,61,"['western', 'action']",['US'],,tt0022773,6.5,73.0,1.163,
tm106911,The Love Flower,MOVIE,"A man murders his wife's lover and escapes with his daughter to the South Pacific. A detective pursues him, joined by a young man who eventually falls in love with the daughter.",1920,,104,['drama'],['US'],,tt0011415,6.0,159.0,1.175,4.4
tm110878,Corregidor,MOVIE,"A doctor and his staff in a hospital on the Philippine island of Corregidor shortly after the Japanese attack on Pearl Harbor try to treat the sick, injured and wounded as American and Filipino troops desperately try to beat back a ferocious Japanese attack.",1943,,73,"['drama', 'romance', 'war']",['US'],,tt0035755,4.7,294.0,0.991,5.5
tm59956,Riders in the Sky,MOVIE,"When asked about the Ghost Riders song he sings, Gene Autry tells this legend: Gene is about to resign as an investigator for the county attorney and go into the cattle business with his pal Chuckawalla Jones but decides instead to help Anne Lawson clear her father, rancher Ralph Lawson, of a false murder charge. He looks for the three witnesses who can testify that Lawson shot only in self defense in killing a gambler, but the witnesses are terrorized by another gambler, town boss Rock McCleary, who shoots witness Pop Roberts Morgan. Fatally wounded, Pop gives Gene the information needed to clear Lawson, then dies crying the ""Ghost Riders"" are coming for him. Gene then heads for a showdown with McCleary.",1949,,69,['western'],['US'],,tt0041807,6.6,160.0,1.96,5.2
tm69903,Dr. Kildare's Strange Case,MOVIE,"Kildare tries brain surgery, advised by Dr. Gillespie, and faces a rival for nurse Lamont.",1940,,77,"['drama', 'crime']",['US'],,tt0032416,6.0,514.0,4.094,4.5
tm3703,A Strange Adventure,MOVIE,A police lieutenant and a female reporter investigate a series of murders committed by a hooded killer in an old dark house.,1932,,60,"['romance', 'thriller']",['US'],,tt0023520,5.1,186.0,1.4,
tm95851,Bush Pilot,MOVIE,"Two pilots, who happen to be half-brothers, compete for the same girl as well as the same air cargo assignment.",1947,,58,['action'],"['CA', 'US']",,tt0039232,5.3,91.0,0.988,4.7
tm63689,Western Gold,MOVIE,"President Lincoln personally sends Bill Gibson west to see if he can stop the holdups of the needed shipments of gold. There he meets his boyhood friend Foster. When all others refuse to take out the next gold shipment due to the killings, Bill volunteers. Jeannie, afraid for his safety, tells Foster of Bill's secret route not knowing Foster is the leader of the outlaw gang.",1937,,57,['western'],['US'],,tt0029756,5.5,37.0,1.4,
tm8314,High Voltage,MOVIE,"A busload of passengers gets stranded in a snowstorm and take refuge in an abandoned church, where they run into a mysterious man who may be on the run from the law.",1929,,63,"['drama', 'crime', 'romance', 'comedy']",['US'],,tt0019983,5.3,367.0,0.6,4.3
tm82196,Colorado,MOVIE,"Trouble in Colorado is tying up Union troops needed back east during the Civil War and Lieut. Burke is sent to investigate. Macklin and his gang are causing the problems and Capt. Mason joins them. When Burke catches up with them he also finds Mason, his brother.",1940,G,54,"['action', 'western', 'drama', 'romance', 'comedy']",['US'],,tt0032346,5.9,263.0,1.274,5.7
tm76127,The Panther's Claw,MOVIE,"The police arrest a man climbing over the wall of a cemetery after midnight. He claims that he is being blackmailed and is following instructions he received by mail to leave $1000 on a certain grave. It turns out that he's not the only one who got a blackmail letter from the same person--calling himself ""The Black Panther""--and it also turns out that all the recipients are connected to an opera company.",1942,,70,"['thriller', 'crime']",['US'],,tt0035171,5.7,251.0,1.465,5.0
tm418595,Sarumba,MOVIE,"Sailor meets singer in Cuba. He's due to ship out, but hits it off with her, so he sticks around. Trouble brewing on many fronts - singer's best friend doesn't like the sailor, and singer has another suitor anyway. Rich guy takes her to all the fancy Cuban sports events - jai-alai, horse racing. Much more glamorous than spending time with Sailor. Can he win her over before he gets in trouble for letting his ship sail without him?",1950,,65,['drama'],['US'],,tt0042924,4.2,28.0,0.6,6.0
tm78463,Broadway Limited,MOVIE,"A publicity stunt staged on a train known as the Broadway Limited gets out of control, as no one wants to be responsible for the baby that was brought in for it.",1941,,75,"['romance', 'comedy']",['US'],,tt0033435,5.7,337.0,1.525,5.3
tm83413,Fiesta,MOVIE,"Cholita, after a long absence in Mexico City, is returning home to take up her duties as head of the rancho and, as everyone expects, to marry her childhood sweetheart José. Expectations are somewhat dashed as she shows up with Fernando to whom she is engaged. This makes José and Cholita's uncle more than a little bit put out as Fernando is not only not a Mexican, he is also a city slicker afraid of the country.",1941,,45,"['western', 'comedy', 'music', 'romance']",['US'],,tt0034730,4.7,138.0,1.018,5.0
tm74984,Stella Maris,MOVIE,"Stella Maris is a beautiful, crippled girl, who is cared for by a rich family. They shield her from the harsh realities of the world, so that she has no idea of the cruel things that some people do. Unity Blake is a poor orphan all too familiar with the harsh realities of the real world. These two young women both fall in love with John, love which is complicated by the fact that he is still married to (though separated from) a bad wife.",1918,,84,['drama'],['US'],,tt0009652,6.9,1472.0,2.153,6.9
tm66265,The Big Wheel,MOVIE,The ambitious son of an accomplished race driver struggles to outrun his father's legacy and achieve his own successes.,1949,,92,"['romance', 'action', 'drama', 'sport']",['US'],,tt0041179,5.6,530.0,2.571,6.0
tm8966,Spirit of Youth,MOVIE,"The story of the rise of boxer Joe Thomas, which paralleled the life of Joe Louis.",1938,,66,"['drama', 'sport']",['US'],,tt0030781,5.3,150.0,2.36,6.0
tm84294,Breakfast in Hollywood,MOVIE,"The goings on of a few members of a radio show's audience is the premise for this feature film derived from the popular ABC radio show of the 1940's. This film features Tom Breneman, the radio show's host, as well as Bonita Granville, Beulah Bondi, Zasu Pitts, Billie Burke and Hedda Hopper. Musical performances are provided by Nat King Cole and the King Cole Trio, along with Spike Jones and his City Slickers.",1946,,90,"['comedy', 'music']",['US'],,tt0038382,5.6,292.0,1.067,5.5
tm3717,The Yellow Rose of Texas,MOVIE,"Insurance Investigator Roy is looking for Weston and the missing money he supposedly obtained in a robbery. When he catches him and listens to his story, he changes his mind about him. A freak accident locates the missing money box and they find the seal unbroken. Roy then announces the box will be opened at the showboat that evening.",1944,,69,"['western', 'action', 'music']",['US'],,tt0037472,5.4,208.0,1.322,5.0
tm60163,Beyond the Purple Hills,MOVIE,"In a typical western (movie) town (possibly described as 'hick' by someone who possibly hasn't seen the film) Gene Autry and his friend Jack Beaumont are present when the bank is robbed and Sheriff Whiteside is killed. Judge Beaumont, Jack's father, appoints Gene the new sheriff. When Jack learns that his father is making a new will in his disfavor, they quarrel and Jack leaves under suspicious circumstances. Rocky Morgan who has been swindling the judge murders him and Gene has to jail his friend, who thinks Gene is double crossing him. But Gene has a plan to clear Jack.",1950,,69,"['western', 'action', 'music']",['US'],,tt0042244,6.4,111.0,1.4,
tm87516,Melody for Three,MOVIE,"Dr. Christian takes an interest in a young boy, a violin prodigy, whose mother is a divorced music teacher. His interest isn't just in the boy's music career--he believes it would be best for the boy to have his parents back together, and sets out to do just that.",1941,,67,['drama'],['US'],,tt0033898,5.8,113.0,1.172,
tm21652,Rubber Tires,MOVIE,"When the Stack family suffers some financial setbacks, daughter Mary Ellen suggests they buy a car and relocate to California. Unbeknownst to them, their used car is worth more than they ever could have imagined.",1927,,52,['comedy'],['US'],,tt0018350,6.8,80.0,1.271,7.0
tm118821,Hoppy Serves a Writ,MOVIE,"Posing as a cattle buyer, Hoppy crosses over into Oklahoma where the Jordan brother's and their outlaw gang operate outside the law. After receiving an unfriendly reception when he finds them, he, California, and Johnny rustle their cattle and drive across the river into Texas. He hopes they will cross over to retrieve their cattle and then he can arrest them.",1943,,67,"['western', 'action']",['US'],,tt0036016,6.4,246.0,1.39,
tm7526,The Old Barn Dance,MOVIE,Autry and his buddies have a horse selling business which is threatened by a tractor company which claims horses are out of date.,1938,,54,"['western', 'action', 'music', 'romance', 'comedy']",['US'],,tt0029337,5.3,158.0,1.207,5.0
tm7188,Campus Knights,MOVIE,"High-stepper Earl Hastings is continually mistaken for his twin brother, Ezra, a meek professor at a girls' seminary, and his constant flirtations in and around the dormitories--most notably with the daughter of the dean--involve Ezra in several compromising situations. Finally, a woman pursuing Earl for breach of promise unscrambles the twins with the help of the dean's daughter.",1929,,61,['comedy'],['US'],,tt0019743,5.1,15.0,0.841,
tm68639,Lady from Chungking,MOVIE,"In World War II, Chinese guerrillas fight against the occupying Japanese forces. A young woman is the secret leader of the villagers, who plot to rescue two downed Flying Tigers pilots who are currently in the custody of the Japanese. The rescue mission takes on even more importance with the arrival of a Japanese general, which signals a major offensive taking place in the area.",1942,,68,"['drama', 'war', 'thriller']",['US'],,tt0036093,5.4,210.0,1.361,5.4
tm162922,Honeymoon Limited,MOVIE,A publisher bets an author that he won't be able to write a romantic adventure novel while on a walking trip from New York to San Francisco.,1935,,74,"['crime', 'comedy', 'romance']",['US'],,tt0026487,5.5,51.0,1.4,7.0
tm215426,The Woman I Lost,MOVIE,"A political revolutionary fights against injustice, his adoring wife by his side. But only in her death does he realize the depth of her love for him and their country. A dramatic romance from the 23 film library of the most iconic classic Mexican film and recording star, Pedro Infante.",1949,,94,"['crime', 'drama', 'romance', 'war']",['MX'],,tt0041667,7.2,83.0,2.092,8.3
tm110218,Combat America,MOVIE,"Produced in 1943 under the guidance of Army Air Force Lieutenant Clark Gable, this film follows a single 8th Air Force B-17 crew from training through a series of missions over Europe.",1943,,63,"['history', 'war', 'documentation']",['US'],,tt0035745,5.9,122.0,2.345,5.7
tm264853,Hillbilly Blitzkrieg,MOVIE,"Nazi spies mistake Snuffy Smith's moonshine for a new secret rocket fuel and try to steal the ""formula.""",1942,,63,"['comedy', 'romance', 'war']",['US'],,tt0034854,4.7,106.0,0.6,2.0
tm46955,Lonely Wives,MOVIE,A highly respectable lawyer becomes a sexual animal after working hours. Live-in mother-in-law tries to keep him in line.,1931,,85,"['comedy', 'romance']",['US'],,tt0022086,6.3,410.0,1.436,3.8
tm1396,"A Boy, a Girl and a Dog",MOVIE,"During World War II, a young boy and girl, living with their respective families in an apartment house that had restrictions against pets, adopt a lost dog and hide it in a vacant apartment, which may have been the only vacant apartment in the United States at the time this movie was being filmed. A burglar breaks in and the apartment is damaged when the dog and crook have a tussle. This blows the dog's cover, but the kids enlist him in the K-9 Corps, and the dog distinguishes himself in the WWII Italian campaign",1946,,77,"['drama', 'action', 'war']",['US'],,tt0038380,6.7,78.0,2.396,4.5
tm4554,I Accuse My Parents,MOVIE,"Ignored by his alcoholic parents, Jimmy Wilson starts hanging around with some shady characters. After falling in love with a lounge singer, Jimmy tries to impress her by doing jobs for her shady boss. After one of these jobs goes bad, Jimmy ends up on the run. Eventually, he must confront the truth, his past, and his parents. The judge cites parental neglect in the case of a teenager (John Miljan) charged with murder.",1944,,68,"['drama', 'crime']",['US'],,tt0037798,2.6,2972.0,2.238,2.7
tm6440,The Hurricane Express,MOVIE,"The Wrecker wrecks trains on the L & R Railroad. One of his victims is Larry Baker's father. Baker wants to find the evildoer, among a host of suspects, but it will be difficult since the Wrecker can disguise himself to look like almost anyone",1932,,79,"['crime', 'thriller', 'drama', 'action']",['US'],,tt0023038,5.3,586.0,2.05,5.2
tm265101,Fangs of the Wild,MOVIE,Foxes are disappearing from fox farms.,1939,,52,"['western', 'drama']",['US'],,tt0031295,4.9,53.0,1.4,4.5
tm99682,The Man From Utah,MOVIE,"The Marshal sends John Weston to a rodeo to see if he can find out who is killing the rodeo riders who are about to win the prize money. Barton has organized the rodeo and plans to leave with all the prize money put up by the townspeople. When it appears that Weston will beat Barton's rider, he has his men prepare the same fate for him that befell the other riders.",1934,G,55,"['action', 'drama', 'western', 'crime', 'romance', 'sport']",['US'],,tt0025455,5.1,1138.0,2.972,4.9
tm102781,Headin' Home,MOVIE,"The ""true story"" of baseball great Babe Ruth; Ruth plays himself.",1920,,71,"['comedy', 'drama', 'sport']",['US'],,tt0011267,5.2,296.0,1.903,5.2
tm160248,Navy Secrets,MOVIE,"After a stamp-collecting Navy chief petty officer is jailed following FBI and Naval Justice investigation, his fiancee meets one of his fellow officers, becomes romantically interested in him, and joins him in trying to get an envelope, believed to contain rare stamps, to its intended recipient, only to end up in a web of intrigue involving foreign-accented men who are unusually interested in that simple envelope.",1939,,62,"['drama', 'crime', 'romance', 'thriller']",['US'],,tt0031715,5.7,88.0,1.215,
tm17225,Bells of Rosarita,MOVIE,"Sue Farnum inherits a circus, but her dead father's partner is trying to take it away from her. Roy and Bob Nolan are filming a movie on location at the circus. They and a number of other western movie stars come to Sue's aid, putting on a show and catching the bad guys.",1945,,68,"['western', 'action', 'music']",['US'],,tt0037535,6.2,202.0,1.644,5.7
tm117167,Born to Fight,MOVIE,"An honest boxer refuses to throw a fight for a gambler. They get into a fight and the boxer knocks the gambler out. Thinking he's killed him and believing that the police are after him, the horrified boxer runs off and takes to the road, promising never to box again. However, one day he comes upon a small but scrappy young kid who has the potential to be a champion. The former boxer takes the kid under his wing and trains him, but the kid's ensuing success starts to go to his head. Pretty soon he finds himself mixed up with gamblers, too.",1936,,65,"['drama', 'romance', 'sport', 'crime']",['US'],,tt0027386,5.8,76.0,0.6,
tm147099,Tumbleweeds,MOVIE,"William S. Hart stars in this 1925 silent film as a cowboy intent on claiming land during the 1889 land rush in the Oklahoma Territory. Though hardened from years of taming the new frontier, he falls in love with a beautiful woman. Before he settles down, however, he must contend with men who wish to bring him harm. In the prologue of the 1939 Astor Pictures revival of this film, Hart gives a moving eight-minute introduction-- the first and only time he appeared in a film accompanied by his striking voice.",1925,,79,"['western', 'drama', 'romance', 'action']",['US'],,tt0016461,6.5,614.0,2.292,6.1
tm15833,The Stork Club,MOVIE,"Director Hal Walker's 1945 musical comedy stars Betty Hutton as a hat-check girl at New York City's famous nightclub. The cast also includes Barry Fitzgerald, Don Defore, Andy Russell, Iria Adrian and Robert Benchley.",1945,,90,"['comedy', 'romance']",['US'],,tt0038119,6.4,665.0,3.377,5.7
tm4655,San Fernando Valley,MOVIE,A ranch owner fires his ranch hands and brings in women to replace them. The owner's daughter wants the male hands back and comes up with a plan to do it.,1944,,74,['western'],['US'],,tt0037245,6.6,96.0,0.6,
tm5604,Trade Winds,MOVIE,"After committing a murder, Kay assumes a new identity and boards a ship. But, Kay is unaware that Sam, a skirt chasing detective, is following her and must outwit him to escape imprisonment.",1938,,93,"['romance', 'drama']",['US'],,tt0030888,6.3,585.0,1.626,6.7
tm88313,Queen of the Amazons,MOVIE,"Jean Preston is determined to find her fiancée, Greg Jones, who went on a safari and didn’t come back when expected. She travels to Akbar, India with Greg’s father, Colonel Jones, Wayne Monroe and the Professor. She asks about Jones at the front desk of the hotel where she stays.",1947,,61,['action'],['US'],,tt0039743,3.6,825.0,1.021,3.2
tm137238,Reckless Decision,MOVIE,"The teenage daughter of a puritanical Reverend promises him she will not marry until she is older, but after a night of heavy drinking she wakes up to find she has a husband.",1933,,67,['drama'],['US'],,tt0129334,4.4,66.0,0.6,
tm6772,Who Killed Doc Robbin?,MOVIE,"A group of people find themselves trapped in a creepy mansion, complete with secret passageways, a mad doctor and a murderous gorilla.",1948,,55,"['comedy', 'crime', 'family']",['US'],,tt0040966,4.6,291.0,1.395,3.8
tm67973,Bulldog Drummond Escapes,MOVIE,Drummond manages to save a woman from jumping in front of his car but she runs away with his car. He traces her and she asks him to help her out of a dangerous situation.,1937,,67,"['thriller', 'romance']",['US'],,tt0028668,6.0,918.0,2.402,6.0
tm64949,State Department: File 649,MOVIE,"Kenneth Seeley, member of the U. S. State Department's Foreign Service Bureau, and Marge Weldon, a morale worker with the bureau, are assigned to an area in Mongolia dominated by an outlaw warlord. The latter captures the village where they reside and when escape is clearly impossible, Seeley blows up the outlaw's headquarters, losing his own life in doing so.",1949,,87,"['action', 'drama', 'romance', 'thriller', 'war']",['US'],,tt0041918,4.7,178.0,1.716,5.0
tm163511,Paradise in Harlem,MOVIE,It is the story of a comedian Lem Anderson who dreams of playing in Shakespeare scenes but he is applied only role in Harlem Vaudeville. One day he is the witness of a crime and the mobster strongly advised him to leave the town...,1939,,85,"['drama', 'comedy']",['US'],,tt0031784,5.0,118.0,0.745,6.3
tm89198,Danger Street,MOVIE,"Magazine owners (Jane Withers, Robert Lowery) sell a revealing photo, then play detective when the deal leads to murder.",1947,,68,"['crime', 'comedy', 'drama']",['US'],,tt0039298,5.5,87.0,0.954,
tm113154,The House of Secrets,MOVIE,"Two men stumble into an old mansion, and get involved with a crazed scientist, torture chambers and sinister medical experiments.",1936,,70,['thriller'],['US'],,tt0029028,5.0,392.0,1.664,5.6
tm215295,Swamp Fire,MOVIE,"Highlights in this one include a fist-fight between Johnny Weissmuller and Buster Crabbe (I won't give away the winner, but check the cast order); a cat-fight between Virginia Grey and Carol Thurston that the male cast of Sienfeld would pay to see and, just to keep things moving, Weissmuller wrestles an alligator, and there are two mid-water collisions between small-craft boats, a big ship wreck and a blazing swamp fire finale. Toss in a plot that has Weissmuller as a psycho-neurotic war veteran who, because he piled up his Navy destroyer on the rocks, now dreads returning to his pre-war occupation of a pilot guiding ships through the channels at the mouth of the Mississippi. Throw in icy Virginia Grey as a spoiled heiress out to take Johnny away from his job, his friends and the girl he loves (who knows why), and you have enough plot and action for two Pine-Thomas jewels.",1946,,69,"['drama', 'action']",['US'],,tt0039001,5.5,248.0,1.819,5.1
tm83828,The House Across the Bay,MOVIE,"Nightclub owner Steve Larwitt (George Raft) sees his empire of investments collapse as he faces tax evasion charges and attacks by rivals. Believing Steve will be safer in prison for one year, his wife, Brenda (Joan Bennett), testifies against him on advice from his lawyer, Slant Kolma (Lloyd Nolan), who is in love with her. After Steve receives 10 years in Alcatraz, Brenda moves to be near him and avoids advances of airplane builder Tim Nolan (Walter Pidgeon), who knows nothing about her past.",1940,,88,"['drama', 'romance', 'crime']",['US'],,tt0032609,6.5,558.0,2.338,5.4
tm91085,Behind Green Lights,MOVIE,"An unscrupulous private investigator with a penchant for blackmail is found dead in a car and the leading suspect is Janet Bradley, the daughter of a mayoral candidate. With the election just weeks away, shady and ruthless individuals muscle the medical officer into switching the corpse with another body. Lieutenant Sam Carson, one of the few good apples in the bunch must find a way to get to the bottom of it all.",1946,,64,"['crime', 'drama', 'romance']",['US'],,tt0038346,6.4,897.0,4.123,5.7
tm81236,Hidden Gold,MOVIE,"Hoppy and Lucky have been called in to investigate a series of stage holdups. The robbers are taking gold from Colby's mine and Hoppy suspects it may be ex-outlaw Colby himself. When Speedy strikes gold, Hoppy borrows it and announces a gold shipment hoping to catch the gang and their leader.",1940,,60,"['western', 'comedy']",['US'],,tt0032592,6.3,197.0,1.724,6.0
tm163117,Straight Shooter,MOVIE,"Before he was killed, Martin hid a half million dollars worth of bonds on his ranch. Brainard, who killed him, Inspector Carson posing as Sam Brown, and Martin's niece Margaret all want the ranch, and it's being sold at auction.",1939,PG,54,['western'],['US'],,tt0033104,5.8,76.0,1.4,5.8
tm224003,Sons of New Mexico,MOVIE,"Not quite as memorable as his previous Riders in the Sky, Gene Autry's Sons of New Mexico is still well up to the star's standard. This time, Gene tries to reform Randy Pryor, a would-be juvenile delinquent, played by Autry-protégé Dick Jones (who later starred in the Autry-produced TV series Range Rider and Buffalo Bill Jr). To this end, Pryor is enrolled at the New Mexico Military Institute, where much of this film was lensed. The kid chafes at the school's regimen and escapes, heading back to his criminal mentor Pat Feeney (Robert Armstrong).",1949,,71,"['western', 'music', 'action']",['US'],,tt0041901,6.5,112.0,0.646,
